ROW_TYPE,COLUMN_TYPE,ROW,ROW_BUS,COLUMN,COLUMN_BUS,VALUE
P,V,83,112,83,112,-15.000000
P,V,118,12,83,112,15.000000
P,V,69,18,84,20,22.409909
P,V,79,26,84,20,12.630444
P,V,80,21,84,20,-2.487685
P,V,81,19,84,20,0.242556
P,V,84,20,84,20,-50.968210
P,V,118,12,84,20,18.253014
P,V,85,183,85,183,-15.000000
P,V,86,83,85,183,15.000000
P,V,85,183,86,83,-14.988497
P,V,86,83,86,83,-8.267449
P,V,91,84,86,83,23.158182
P,V,87,187,87,187,-10.000000
P,V,88,87,87,187,10.000000
P,V,87,187,88,87,-10.013862
P,V,88,87,88,87,-28.987394
P,V,89,86,88,87,38.817708
P,V,88,87,89,86,19.031673
P,V,89,86,89,86,-46.268444
P,V,90,85,89,86,10.071973
P,V,93,88,89,86,17.425632
P,V,89,86,90,85,7.564276
P,V,90,85,90,85,-19.033758
P,V,91,84,90,85,11.515084
P,V,86,83,91,84,-6.737564
P,V,90,85,91,84,20.295380
P,V,91,84,91,84,-33.333256
P,V,117,89,91,84,11.448848
P,V,119,35,91,84,8.309997
P,V,92,191,92,191,-10.000000
P,V,94,91,92,191,10.000000
P,V,89,86,93,88,17.869198
P,V,93,88,93,88,-31.348400
P,V,94,91,93,88,4.209236
P,V,117,89,93,88,9.260643
P,V,92,191,94,91,-9.992691
P,V,93,88,94,91,9.021309
P,V,94,91,94,91,-50.318668
P,V,95,16,94,91,6.944481
P,V,117,89,94,91,44.149672
P,V,68,15,95,16,7.737520
P,V,94,91,95,16,1.842519
P,V,95,16,95,16,-23.425840
P,V,118,12,95,16,13.805855
P,V,96,170,96,170,-15.000000
P,V,97,70,96,170,15.000000
P,V,96,170,97,70,-15.001778
P,V,97,70,97,70,-18.959553
P,V,113,71,97,70,33.843423
P,V,98,175,98,175,-18.000000
P,V,100,75,98,175,18.000000
P,V,99,315,99,315,-6.400000
P,V,101,74,99,315,6.400000
P,V,98,175,100,75,-18.018218
P,V,100,75,100,75,-107.768895
P,V,101,74,100,75,125.702387
P,V,99,315,101,74,-6.408554
P,V,100,75,101,74,92.303138
P,V,101,74,101,74,-126.680405
P,V,103,73,101,74,40.636558
P,V,102,322,102,322,-15.000000
P,V,104,72,102,322,15.000000
P,V,101,74,103,73,-0.403510
P,V,103,73,103,73,-31.798880
P,V,104,72,103,73,32.240822
P,V,102,322,104,72,-15.029506
P,V,103,73,104,72,9.672964
P,V,104,72,104,72,-22.217643
P,V,109,77,104,72,15.183325
P,V,113,71,104,72,12.212838
P,V,105,178,105,178,-15.200000
P,V,108,78,105,178,15.200000
P,V,106,318,106,318,-9.400000
P,V,123,80,106,318,9.400000
P,V,107,79,107,79,-29.389708
P,V,108,78,107,79,5.326233
P,V,123,80,107,79,24.068988
P,V,105,178,108,78,-15.176562
P,V,107,79,108,78,15.268852
P,V,108,78,108,78,-32.200472
P,V,109,77,108,78,23.366540
P,V,122,76,108,78,8.535932
P,V,104,72,109,77,-5.765275
P,V,108,78,109,77,8.469753
P,V,109,77,109,77,-30.662696
P,V,122,76,109,77,14.593970
P,V,123,80,109,77,13.693671
P,V,110,193,110,193,-20.000000
P,V,112,93,110,193,20.000000
P,V,111,324,111,324,-6.000000
P,V,116,92,111,324,6.000000
P,V,110,193,112,93,-20.012401
P,V,112,93,112,93,-29.009589
P,V,116,92,112,93,48.880082
P,V,97,70,113,71,3.967411
P,V,104,72,113,71,1.305273
P,V,113,71,113,71,-41.142055
P,V,116,92,113,71,20.453772
P,V,122,76,113,71,15.532458
P,V,114,312,114,312,-5.000000
P,V,115,90,114,312,5.000000
P,V,114,312,115,90,-5.005212
P,V,115,90,115,90,-9.777228
P,V,116,92,115,90,-1.438819
P,V,117,89,115,90,3.080978
P,V,118,12,115,90,13.119754
P,V,111,324,116,92,-6.015741
P,V,112,93,116,92,9.015203
P,V,113,71,116,92,12.011668
P,V,115,90,116,92,8.448157
P,V,116,92,116,92,-40.974372
P,V,117,89,116,92,17.614177
P,V,91,84,117,89,12.447665
P,V,93,88,117,89,13.379546
P,V,94,91,117,89,34.347253
P,V,115,90,117,89,9.254670
P,V,116,92,117,89,4.797577
P,V,117,89,117,89,-74.207614
P,V,53,6,118,12,9.772061
P,V,55,27,118,12,18.121036
P,V,83,112,118,12,-15.011452
P,V,84,20,118,12,10.018642
P,V,95,16,118,12,21.581543
P,V,115,90,118,12,15.286803
P,V,118,12,118,12,-59.863052
P,V,54,2,119,35,4.719858
P,V,56,34,119,35,19.193806
P,V,63,65,119,35,25.982716
P,V,91,84,119,35,1.923070
P,V,119,35,119,35,-52.070333
P,V,1,10,120,59,-27.642597
P,V,47,67,120,59,22.577559
P,V,49,68,120,59,17.544104
P,V,62,66,120,59,74.883771
P,V,64,82,120,59,18.204912
P,V,120,59,120,59,-105.513842
P,V,58,62,121,60,6.203726
P,V,61,64,121,60,10.640057
P,V,62,66,121,60,3.739062
P,V,64,82,121,60,3.039764
P,V,121,60,121,60,-37.891178
P,V,122,76,121,60,14.421608
P,V,108,78,122,76,3.278738
P,V,109,77,122,76,14.746871
P,V,113,71,122,76,7.602363
P,V,121,60,122,76,21.932217
P,V,122,76,122,76,-60.892472
P,V,124,81,122,76,13.049166
P,V,64,82,123,80,6.845007
P,V,106,318,123,80,-9.403308
P,V,107,79,123,80,25.093946
P,V,109,77,123,80,13.752163
P,V,123,80,123,80,-55.809549
P,V,124,81,123,80,19.573934
P,V,40,69,124,81,38.534013
P,V,64,82,124,81,12.446077
P,V,122,76,124,81,25.645402
P,V,123,80,124,81,44.583970
P,V,124,81,124,81,-121.419517
P,V,55,27,125,13,21.171904
P,V,59,63,125,13,24.306598
P,V,78,313,125,13,-16.573751
P,V,79,26,125,13,36.598920
P,V,125,13,125,13,-65.797338
P,V,126,94,126,94,40.899593
P,V,127,194,126,94,-40.899593
P,V,126,94,127,194,40.000000
P,V,127,194,127,194,-40.000000
P,V,128,201,128,201,80.148849
P,V,129,202,128,201,-80.148849
P,V,128,201,129,202,80.000000
P,V,129,202,129,202,-80.000000
P,V,130,301,130,301,80.098811
P,V,131,302,130,301,-80.098811
P,V,130,301,131,302,80.000000
P,V,131,302,131,302,-80.000000
Q,A,0,57,0,57,1.500780
Q,A,1,10,0,57,-79.521791
Q,A,0,57,1,10,-1.500780
Q,A,1,10,1,10,69.134799
Q,A,50,9,1,10,-8.465939
Q,A,53,6,1,10,-31.732959
Q,A,120,59,1,10,-27.676723
Q,A,2,3,2,3,13.940324
Q,A,53,6,2,3,-13.890258
Q,A,3,105,3,105,-6.000000
Q,A,4,5,3,105,-6.000000
Q,A,3,105,4,5,6.000000
Q,A,4,5,4,5,6.572367
Q,A,9,7,4,5,-12.631029
Q,A,5,104,5,104,-6.000000
Q,A,6,4,5,104,-6.000000
Q,A,5,104,6,4,6.000000
Q,A,6,4,6,4,20.677422
Q,A,9,7,6,4,-18.542943
Q,A,53,6,6,4,-7.909627
Q,A,7,128,7,128,-10.000000
Q,A,8,28,7,128,-10.000000
Q,A,7,128,8,28,10.000000
Q,A,8,28,8,28,100.566775
Q,A,9,7,8,28,-1.722003
Q,A,23,31,8,28,-108.917879
Q,A,4,5,9,7,-0.572367
Q,A,6,4,9,7,-0.088515
Q,A,8,28,9,7,1.722003
Q,A,9,7,9,7,55.880683
Q,A,10,8,9,7,2.873404
Q,A,9,7,10,8,-22.984708
Q,A,10,8,10,8,50.610331
Q,A,50,9,10,8,16.965604
Q,A,51,29,10,8,3.662486
Q,A,53,6,10,8,-10.115647
Q,A,11,140,11,140,-12.900000
Q,A,21,40,11,140,-12.900000
Q,A,12,41,12,41,34.080530
Q,A,17,42,12,41,-8.558423
Q,A,21,40,12,41,-8.693758
Q,A,13,145,13,145,-6.600000
Q,A,14,45,13,145,-6.600000
Q,A,13,145,14,45,6.600000
Q,A,14,45,14,45,94.200081
Q,A,22,44,14,45,-100.782856
Q,A,15,143,15,143,-6.600000
Q,A,16,43,15,143,-6.600000
Q,A,15,143,16,43,6.600000
Q,A,16,43,16,43,37.843831
Q,A,17,42,16,43,-13.378846
Q,A,22,44,16,43,-30.311148
Q,A,12,41,17,42,-12.883228
Q,A,16,43,17,42,-8.414608
Q,A,17,42,17,42,47.131462
Q,A,18,30,17,42,-2.535953
Q,A,22,44,17,42,-8.002989
Q,A,17,42,18,30,-18.032980
Q,A,18,30,18,30,99.607313
Q,A,51,29,18,30,-72.347580
Q,A,52,54,18,30,-2.920707
Q,A,19,33,19,33,39.196256
Q,A,20,32,19,33,-8.256475
Q,A,56,34,19,33,-16.458370
Q,A,19,33,20,32,-12.297537
Q,A,20,32,20,32,92.710252
Q,A,21,40,20,32,-9.921302
Q,A,22,44,20,32,-20.761402
Q,A,23,31,20,32,-18.753197
Q,A,56,34,20,32,-9.163503
Q,A,11,140,21,40,12.900000
Q,A,12,41,21,40,-21.197301
Q,A,20,32,21,40,-19.342693
Q,A,21,40,21,40,41.775023
Q,A,23,31,21,40,-13.845082
Q,A,14,45,22,44,-87.600081
Q,A,16,43,22,44,-22.829223
Q,A,17,42,22,44,-7.161213
Q,A,20,32,22,44,-28.631623
Q,A,22,44,22,44,173.339920
Q,A,56,34,22,44,-18.704039
Q,A,8,28,23,31,-92.288778
Q,A,20,32,23,31,-26.733224
Q,A,21,40,23,31,-10.259963
Q,A,23,31,23,31,141.516158
Q,A,24,102,24,102,-3.017532
Q,A,54,2,24,102,-3.017532
Q,A,25,325,25,325,-7.000000
Q,A,56,34,25,325,-7.000000
Q,A,26,36,26,36,33.735493
Q,A,54,2,26,36,-8.617766
Q,A,56,34,26,36,-12.606743
Q,A,27,48,27,48,30.733447
Q,A,50,9,27,48,-108.770087
Q,A,28,314,28,314,-12.000000
Q,A,29,51,28,314,-12.000000
Q,A,28,314,29,51,12.000000
Q,A,29,51,29,51,37.223277
Q,A,31,49,29,51,-17.244303
Q,A,38,52,29,51,-20.655699
Q,A,30,323,30,323,-10.000000
Q,A,41,50,30,323,-10.000000
Q,A,29,51,31,49,-15.508030
Q,A,31,49,31,49,44.241817
Q,A,41,50,31,49,-27.189195
Q,A,50,9,31,49,-1.385667
Q,A,32,129,32,129,-10.000000
Q,A,51,29,32,129,-10.000000
Q,A,33,316,33,316,-5.700000
Q,A,37,53,33,316,-5.700000
Q,A,34,46,34,46,28.118392
Q,A,37,53,34,46,-9.248727
Q,A,51,29,34,46,-15.566255
Q,A,35,156,35,156,-12.000000
Q,A,36,56,35,156,-12.000000
Q,A,35,156,36,56,12.000000
Q,A,36,56,36,56,43.189508
Q,A,52,54,36,56,-55.228295
Q,A,33,316,37,53,5.700000
Q,A,34,46,37,53,-18.786561
Q,A,37,53,37,53,46.995613
Q,A,38,52,37,53,-4.240697
Q,A,52,54,37,53,-9.277780
Q,A,29,51,38,52,-9.715247
Q,A,37,53,38,52,-18.262112
Q,A,38,52,38,52,46.558557
Q,A,48,55,38,52,-1.709773
Q,A,39,317,39,317,-8.950000
Q,A,40,69,39,317,-8.950000
Q,A,39,317,40,69,8.950000
Q,A,40,69,40,69,79.454353
Q,A,41,50,40,69,-18.697267
Q,A,49,68,40,69,-29.320462
Q,A,124,81,40,69,-29.894683
Q,A,30,323,41,50,10.000000
Q,A,31,49,41,50,-28.383181
Q,A,40,69,41,50,-17.189159
Q,A,41,50,41,50,70.996491
Q,A,48,55,41,50,-4.944417
Q,A,52,54,41,50,-11.059693
Q,A,42,139,42,139,-15.000000
Q,A,44,39,42,139,-15.000000
Q,A,43,321,43,321,-6.600000
Q,A,45,38,43,321,-6.600000
Q,A,42,139,44,39,15.000000
Q,A,44,39,44,39,43.846152
Q,A,45,38,44,39,-58.655371
Q,A,43,321,45,38,6.600000
Q,A,44,39,45,38,-28.846152
Q,A,45,38,45,38,84.933322
Q,A,46,37,45,38,-16.388754
Q,A,47,67,45,38,-13.202993
Q,A,48,55,45,38,-0.368294
Q,A,45,38,46,37,-0.859828
Q,A,46,37,46,37,39.194617
Q,A,51,29,46,37,-12.576029
Q,A,54,2,46,37,-8.950999
Q,A,45,38,47,67,-10.157415
Q,A,47,67,47,67,45.714672
Q,A,49,68,47,67,-7.473322
Q,A,120,59,47,67,-17.306858
Q,A,38,52,48,55,-21.662161
Q,A,41,50,48,55,-10.831639
Q,A,45,38,48,55,-8.660708
Q,A,48,55,48,55,7.943985
Q,A,49,68,48,55,-6.858403
Q,A,52,54,48,55,-15.491969
Q,A,40,69,49,68,-14.726542
Q,A,47,67,49,68,-9.906247
Q,A,48,55,49,68,-0.377690
Q,A,49,68,49,68,61.217950
Q,A,120,59,49,68,-17.941541
Q,A,1,10,50,9,-29.453221
Q,A,10,8,50,9,-42.875345
Q,A,27,48,50,9,-30.733447
Q,A,31,49,50,9,1.385667
Q,A,50,9,50,9,101.656089
Q,A,10,8,51,29,-3.662486
Q,A,18,30,51,29,-87.419119
Q,A,32,129,51,29,10.000000
Q,A,34,46,51,29,-9.331831
Q,A,46,37,51,29,-16.397471
Q,A,51,29,51,29,106.827378
Q,A,18,30,52,54,-9.652241
Q,A,36,56,52,54,-31.189508
Q,A,37,53,52,54,-13.784775
Q,A,41,50,52,54,-4.278391
Q,A,48,55,52,54,-0.543811
Q,A,52,54,52,54,95.249486
Q,A,54,2,52,54,-7.676626
Q,A,1,10,53,6,12.163491
Q,A,2,3,53,6,-13.940324
Q,A,6,4,53,6,-14.588907
Q,A,10,8,53,6,-6.945903
Q,A,53,6,53,6,73.413097
Q,A,118,12,53,6,9.764606
Q,A,24,102,54,2,3.017532
Q,A,26,36,54,2,-22.479721
Q,A,46,37,54,2,-6.408392
Q,A,52,54,54,2,-1.271041
Q,A,54,2,54,2,33.000111
Q,A,119,35,54,2,-5.663784
Q,A,55,27,55,27,40.174099
Q,A,56,34,55,27,-7.035910
Q,A,118,12,55,27,-9.476336
Q,A,125,13,55,27,-3.353644
Q,A,19,33,56,34,-26.898719
Q,A,20,32,56,34,-9.746237
Q,A,22,44,56,34,-13.481525
Q,A,25,325,56,34,7.000000
Q,A,26,36,56,34,-11.255772
Q,A,55,27,56,34,-0.925324
Q,A,56,34,56,34,90.232843
Q,A,119,35,56,34,-8.708947
Q,A,57,320,57,320,-8.700000
Q,A,58,62,57,320,-8.700000
Q,A,57,320,58,62,8.700000
Q,A,58,62,58,62,105.244467
Q,A,59,63,58,62,-28.320018
Q,A,60,61,58,62,-53.321558
Q,A,121,60,58,62,-7.865466
Q,A,58,62,59,63,-17.901432
Q,A,59,63,59,63,67.760455
Q,A,60,61,59,63,-3.110785
Q,A,125,13,59,63,-25.937259
Q,A,58,62,60,61,-72.447967
Q,A,59,63,60,61,-15.168672
Q,A,60,61,60,61,101.149629
Q,A,61,64,60,61,-91.370949
Q,A,60,61,61,64,-44.717286
Q,A,61,64,61,64,110.442303
Q,A,63,65,61,64,-26.283499
Q,A,121,60,61,64,-10.423986
Q,A,62,66,62,66,78.215137
Q,A,63,65,62,66,-8.497877
Q,A,120,59,62,66,-51.217707
Q,A,121,60,62,66,-6.562683
Q,A,61,64,63,65,-8.446146
Q,A,62,66,63,65,0.494926
Q,A,63,65,63,65,60.859489
Q,A,119,35,63,65,-43.702796
Q,A,64,82,64,82,40.569233
Q,A,120,59,64,82,-17.281274
Q,A,121,60,64,82,-7.961515
Q,A,123,80,64,82,-6.163202
Q,A,124,81,64,82,-2.084460
Q,A,65,114,65,114,-15.000000
Q,A,66,14,65,114,-15.000000
Q,A,65,114,66,14,15.000000
Q,A,66,14,66,14,57.216847
Q,A,68,15,66,14,-36.447328
Q,A,82,17,66,14,-35.459863
Q,A,67,311,67,311,-13.500000
Q,A,69,18,67,311,-13.500000
Q,A,66,14,68,15,-16.055871
Q,A,68,15,68,15,67.574765
Q,A,69,18,68,15,-16.256234
Q,A,95,16,68,15,-14.091389
Q,A,67,311,69,18,13.500000
Q,A,68,15,69,18,-23.395141
Q,A,69,18,69,18,72.648703
Q,A,82,17,69,18,-14.682003
Q,A,84,20,69,18,-31.058980
Q,A,70,111,70,111,-15.000000
Q,A,72,11,70,111,-15.000000
Q,A,71,319,71,319,-15.000000
Q,A,80,21,71,319,-15.000000
Q,A,70,111,72,11,15.000000
Q,A,72,11,72,11,16.172637
Q,A,80,21,72,11,-30.983976
Q,A,73,122,73,122,-13.000000
Q,A,76,22,73,122,-13.000000
Q,A,74,23,74,23,33.295370
Q,A,75,24,74,23,-15.987854
Q,A,76,22,74,23,-9.319522
Q,A,74,23,75,24,-7.399834
Q,A,75,24,75,24,37.841446
Q,A,76,22,75,24,-4.241765
Q,A,77,25,75,24,-18.008268
Q,A,73,122,76,22,13.000000
Q,A,74,23,76,22,-25.895536
Q,A,75,24,76,22,-14.547333
Q,A,76,22,76,22,100.897093
Q,A,80,21,76,22,-73.204706
Q,A,75,24,77,25,-7.306260
Q,A,77,25,77,25,47.131486
Q,A,79,26,77,25,-28.786953
Q,A,80,21,77,25,-0.306373
Q,A,78,313,78,313,-16.550000
Q,A,125,13,78,313,-16.550000
Q,A,77,25,79,26,-12.596981
Q,A,79,26,79,26,77.929277
Q,A,84,20,79,26,-13.350759
Q,A,125,13,79,26,-34.456143
Q,A,71,319,80,21,15.000000
Q,A,72,11,80,21,-1.172637
Q,A,76,22,80,21,-74.335806
Q,A,77,25,80,21,-16.526236
Q,A,80,21,80,21,115.630002
Q,A,81,19,80,21,-17.260015
Q,A,84,20,80,21,-13.633459
Q,A,80,21,81,19,1.384181
Q,A,81,19,81,19,24.332204
Q,A,82,17,81,19,-10.783645
Q,A,84,20,81,19,-7.474424
Q,A,66,14,82,17,-26.160976
Q,A,69,18,82,17,-20.543935
Q,A,81,19,82,17,-6.830297
Q,A,82,17,82,17,60.925510
Q,A,83,112,83,112,-15.000000
Q,A,118,12,83,112,-15.000000
Q,A,69,18,84,20,-22.348534
Q,A,79,26,84,20,-12.595852
Q,A,80,21,84,20,2.480872
Q,A,81,19,84,20,-0.241892
Q,A,84,20,84,20,75.528620
Q,A,118,12,84,20,-18.203023
Q,A,85,183,85,183,-15.000000
Q,A,86,83,85,183,-15.000000
Q,A,85,183,86,83,15.000000
Q,A,86,83,86,83,8.273794
Q,A,91,84,86,83,-23.175955
Q,A,87,187,87,187,-10.000000
Q,A,88,87,87,187,-10.000000
Q,A,87,187,88,87,10.000000
Q,A,88,87,88,87,28.947268
Q,A,89,86,88,87,-38.763974
Q,A,88,87,89,86,-18.947268
Q,A,89,86,89,86,64.129246
Q,A,90,85,89,86,-10.027304
Q,A,93,88,89,86,-17.348350
Q,A,89,86,90,85,-7.536740
Q,A,90,85,90,85,30.288469
Q,A,91,84,90,85,-11.473165
Q,A,86,83,91,84,6.726206
Q,A,90,85,91,84,-20.261165
Q,A,91,84,91,84,49.015061
Q,A,117,89,91,84,-11.429547
Q,A,119,35,91,84,-8.295987
Q,A,92,191,92,191,-10.000000
Q,A,94,91,92,191,-10.000000
Q,A,89,86,93,88,-17.828532
Q,A,93,88,93,88,39.743060
Q,A,94,91,93,88,-4.199657
Q,A,117,89,93,88,-9.239568
Q,A,92,191,94,91,10.000000
Q,A,93,88,94,91,-9.027907
Q,A,94,91,94,91,50.355471
Q,A,95,16,94,91,-6.949560
Q,A,117,89,94,91,-44.181963
Q,A,68,15,95,16,-7.732297
Q,A,94,91,95,16,-1.841276
Q,A,95,16,95,16,42.606027
Q,A,118,12,95,16,-13.796536
Q,A,96,170,96,170,-15.000000
Q,A,97,70,96,170,-15.000000
Q,A,96,170,97,70,15.000000
Q,A,97,70,97,70,18.957305
Q,A,113,71,97,70,-33.839411
Q,A,98,175,98,175,-18.000000
Q,A,100,75,98,175,-18.000000
Q,A,99,315,99,315,-6.400000
Q,A,101,74,99,315,-6.400000
Q,A,98,175,100,75,18.000000
Q,A,100,75,100,75,110.179934
Q,A,101,74,100,75,-125.575295
Q,A,99,315,101,74,6.400000
Q,A,100,75,101,74,-92.179934
Q,A,101,74,101,74,131.573315
Q,A,103,73,101,74,-40.582317
Q,A,102,322,102,322,-15.000000
Q,A,104,72,102,322,-15.000000
Q,A,101,74,103,73,0.401980
Q,A,103,73,103,73,50.236291
Q,A,104,72,103,73,-32.118557
Q,A,102,322,104,72,15.000000
Q,A,103,73,104,72,-9.653974
Q,A,104,72,104,72,42.674025
Q,A,109,77,104,72,-15.153517
Q,A,113,71,104,72,-12.188862
Q,A,105,178,105,178,-15.200000
Q,A,108,78,105,178,-15.200000
Q,A,106,318,106,318,-9.400000
Q,A,123,80,106,318,-9.400000
Q,A,107,79,107,79,40.377552
Q,A,108,78,107,79,-5.326568
Q,A,123,80,107,79,-24.070498
Q,A,105,178,108,78,15.200000
Q,A,107,79,108,78,-15.292432
Q,A,108,78,108,78,32.250202
Q,A,109,77,108,78,-23.402627
Q,A,122,76,108,78,-8.549115
Q,A,104,72,109,77,5.746480
Q,A,108,78,109,77,-8.442141
Q,A,109,77,109,77,67.062735
Q,A,122,76,109,77,-14.546393
Q,A,123,80,109,77,-13.649029
Q,A,110,193,110,193,-20.000000
Q,A,112,93,110,193,-20.000000
Q,A,111,324,111,324,-6.000000
Q,A,116,92,111,324,-6.000000
Q,A,110,193,112,93,20.000000
Q,A,112,93,112,93,28.991614
Q,A,116,92,112,93,-48.849793
Q,A,97,70,113,71,-3.957305
Q,A,104,72,113,71,-1.301948
Q,A,113,71,113,71,65.617263
Q,A,116,92,113,71,-20.401675
Q,A,122,76,113,71,-15.492896
Q,A,114,312,114,312,-5.000000
Q,A,115,90,114,312,-5.000000
Q,A,114,312,115,90,5.000000
Q,A,115,90,115,90,37.947047
Q,A,116,92,115,90,1.437321
Q,A,117,89,115,90,-3.077770
Q,A,118,12,115,90,-13.106092
Q,A,111,324,116,92,6.000000
Q,A,112,93,116,92,-8.991614
Q,A,113,71,116,92,-11.980237
Q,A,115,90,116,92,-8.426051
Q,A,116,92,116,92,78.607155
Q,A,117,89,116,92,-17.568087
Q,A,91,84,117,89,-12.435809
Q,A,93,88,117,89,-13.366803
Q,A,94,91,117,89,-34.314539
Q,A,115,90,117,89,-9.245855
Q,A,116,92,117,89,-4.793008
Q,A,117,89,117,89,85.496935
Q,A,53,6,118,12,-9.764606
Q,A,55,27,118,12,-18.107212
Q,A,83,112,118,12,15.000000
Q,A,84,20,118,12,-10.010998
Q,A,95,16,118,12,-21.565078
Q,A,115,90,118,12,-15.275141
Q,A,118,12,118,12,59.817381
Q,A,54,2,119,35,-4.737188
Q,A,56,34,119,35,-19.264278
Q,A,63,65,119,35,-26.078114
Q,A,91,84,119,35,-1.930131
Q,A,119,35,119,35,66.371514
Q,A,1,10,120,59,27.676723
Q,A,47,67,120,59,-22.605432
Q,A,49,68,120,59,-17.565763
Q,A,62,66,120,59,-74.976219
Q,A,64,82,120,59,-18.227386
Q,A,120,59,120,59,131.424103
Q,A,58,62,121,60,-6.195069
Q,A,61,64,121,60,-10.625209
Q,A,62,66,121,60,-3.733845
Q,A,64,82,121,60,-3.035523
Q,A,121,60,121,60,54.764302
Q,A,122,76,121,60,-14.401483
Q,A,108,78,122,76,-3.281494
Q,A,109,77,122,76,-14.759266
Q,A,113,71,122,76,-7.608752
Q,A,121,60,122,76,-21.950651
Q,A,122,76,122,76,78.671653
Q,A,124,81,122,76,-13.060134
Q,A,64,82,123,80,-6.842599
Q,A,106,318,123,80,9.400000
Q,A,107,79,123,80,-25.085119
Q,A,109,77,123,80,-13.747326
Q,A,123,80,123,80,97.929917
Q,A,124,81,123,80,-19.567049
Q,A,40,69,124,81,-38.588652
Q,A,64,82,124,81,-12.463725
Q,A,122,76,124,81,-25.681766
Q,A,123,80,124,81,-44.647188
Q,A,124,81,124,81,64.606326
Q,A,55,27,125,13,-21.141564
Q,A,59,63,125,13,-24.271765
Q,A,78,313,125,13,16.550000
Q,A,79,26,125,13,-36.546471
Q,A,125,13,125,13,80.297046
Q,A,126,94,126,94,40.000000
Q,A,127,194,126,94,40.000000
Q,A,126,94,127,194,-40.000000
Q,A,127,194,127,194,-40.000000
Q,A,128,201,128,201,80.000000
Q,A,129,202,128,201,80.000000
Q,A,128,201,129,202,-80.000000
Q,A,129,202,129,202,-80.000000
Q,A,130,301,130,301,80.000000
Q,A,131,302,130,301,80.000000
Q,A,130,301,131,302,-80.000000
Q,A,131,302,131,302,-80.000000
Q,V,0,57,0,57,-1605.469440
Q,V,1,10,0,57,1638.942100
Q,V,0,57,1,10,1646.405320
Q,V,1,10,1,10,-32757.743224
Q,V,50,9,1,10,689.100713
Q,V,53,6,1,10,386.599301
Q,V,120,59,1,10,30037.023650
Q,V,2,3,2,3,-526.889077
Q,V,53,6,2,3,526.890397
Q,V,3,105,3,105,-1010.910412
Q,V,4,5,3,105,989.089588
Q,V,3,105,4,5,999.981601
Q,V,4,5,4,5,-1245.583160
Q,V,9,7,4,5,245.270023
Q,V,5,104,5,104,-998.009105
Q,V,6,4,5,104,1001.990895
Q,V,5,104,6,4,999.982072
Q,V,6,4,6,4,-1783.176829
Q,V,9,7,6,4,350.564726
Q,V,53,6,6,4,432.315077
Q,V,7,128,7,128,-1005.983335
Q,V,8,28,7,128,994.016665
Q,V,7,128,8,28,999.949400
Q,V,8,28,8,28,-32819.056537
Q,V,9,7,8,28,29814.849980
Q,V,23,31,8,28,2003.412291
Q,V,4,5,9,7,244.434985
Q,V,6,4,9,7,353.942451
Q,V,8,28,9,7,29822.008885
Q,V,9,7,9,7,-30740.105865
Q,V,10,8,9,7,335.414356
Q,V,9,7,10,8,332.554137
Q,V,10,8,10,8,-31097.610964
Q,V,50,9,10,8,447.300625
Q,V,51,29,10,8,30002.376858
Q,V,53,6,10,8,326.251681
Q,V,11,140,11,140,-1000.612961
Q,V,21,40,11,140,999.387039
Q,V,12,41,12,41,-487.228551
Q,V,17,42,12,41,152.664654
Q,V,21,40,12,41,339.511921
Q,V,13,145,13,145,-999.583937
Q,V,14,45,13,145,1000.416063
Q,V,13,145,14,45,999.978239
Q,V,14,45,14,45,-2444.045031
Q,V,22,44,14,45,1443.207423
Q,V,15,143,15,143,-999.561255
Q,V,16,43,15,143,1000.438745
Q,V,15,143,16,43,999.978240
Q,V,16,43,16,43,-1528.348562
Q,V,17,42,16,43,245.558607
Q,V,22,44,16,43,282.128512
Q,V,12,41,17,42,151.890675
Q,V,16,43,17,42,246.033006
Q,V,17,42,17,42,-764.254177
Q,V,18,30,17,42,235.904792
Q,V,22,44,17,42,134.184209
Q,V,17,42,18,30,235.076567
Q,V,18,30,18,30,-2317.371862
Q,V,51,29,18,30,1997.250525
Q,V,52,54,18,30,88.167704
Q,V,19,33,19,33,-396.399816
Q,V,20,32,19,33,127.515695
Q,V,56,34,19,33,273.460903
Q,V,19,33,20,32,127.077362
Q,V,20,32,20,32,-985.711431
Q,V,21,40,20,32,204.460250
Q,V,22,44,20,32,251.168381
Q,V,23,31,20,32,320.490439
Q,V,56,34,20,32,89.558079
Q,V,11,140,21,40,999.916703
Q,V,12,41,21,40,337.901448
Q,V,20,32,21,40,203.362965
Q,V,21,40,21,40,-1711.077706
Q,V,23,31,21,40,168.409306
Q,V,14,45,22,44,1444.183793
Q,V,16,43,22,44,282.860945
Q,V,17,42,22,44,134.106922
Q,V,20,32,22,44,249.653744
Q,V,22,44,22,44,-2316.767492
Q,V,56,34,22,44,209.151339
Q,V,8,28,23,31,2003.511471
Q,V,20,32,23,31,320.879756
Q,V,21,40,23,31,169.519662
Q,V,23,31,23,31,-2489.703376
Q,V,24,102,24,102,-998.560615
Q,V,54,2,24,102,1001.439385
Q,V,25,325,25,325,-999.653339
Q,V,56,34,25,325,1000.346661
Q,V,26,36,26,36,-381.772263
Q,V,54,2,26,36,217.446031
Q,V,56,34,26,36,168.367452
Q,V,27,48,27,48,-2603.206374
Q,V,50,9,27,48,2636.591598
Q,V,28,314,28,314,-999.249038
